Q9Y6H6	Q9Y6H6	0.9999997615814209
Q9Y6H6	Q9Y6J6	0.524346649646759
Q9Y6H6	P15382	0.4997711777687073
Q9Y6H6	Q12809	0.4616484045982361
Q9Y6H6	P51787	0.44223248958587646
Q9Y6H6	O15554	0.4372231364250183
Q9Y6H6	P63252	0.4295271933078766
Q9Y6H6	O95069	0.42174893617630005
Q9Y6H6	Q8WWG9	0.41196000576019287
Q9Y6H6	Q14524	0.409946471452713
Q9Y6H6	Q9UK17	0.4040570855140686
Q9Y6H6	P48544	0.40023547410964966
Q9Y6H6	Q14500	0.3981398344039917
Q9Y6H6	P22459	0.39529216289520264
Q9Y6H6	Q9UBL9	0.39463335275650024
Q9Y6H6	Q16558	0.3882395327091217
Q9Y6H6	Q9Y5Y9	0.3805658221244812
Q9Y6H6	Q9H427	0.377687931060791
Q9Y6H6	Q99571	0.3759816586971283
Q9Y6H6	Q07699	0.3733045160770416
Q9Y6H6	Q9NY72	0.3684864044189453
Q9Y6H6	Q9NPC2	0.35403403639793396
Q9Y6H6	Q9UGI6	0.3531408905982971
Q9Y6H6	Q01118	0.34936589002609253
Q9Y6H6	Q9P0X4	0.3483640253543854
Q9Y6H6	Q9UJ90	0.3466639816761017
Q9Y6H6	P22001	0.34501317143440247
Q9Y6H6	P48549	0.3436642587184906
Q9Y6H6	P48051	0.3435472548007965
Q9Y6H6	Q9HB14	0.3408130407333374
Q9Y6H6	Q9UI33	0.33989134430885315
Q9Y6H6	P78508	0.3375436067581177
Q9Y6H6	Q96RP8	0.3360830545425415
Q9Y6H6	Q14654	0.33575090765953064
Q9Y6H6	P51575	0.33288776874542236
Q9Y6H6	Q93086	0.3328801095485687
Q9Y6H6	Q9NZV8	0.33247843384742737
Q9Y6H6	O95279	0.3306264579296112
Q9Y6H6	Q9H252	0.3301009237766266
Q9Y6H6	Q99712	0.32710713148117065
Q9Y6H6	Q9NPA1	0.3264179527759552
Q9Y6H6	Q09428	0.32606977224349976
Q9Y6H6	Q96T54	0.32411783933639526
